ID,Vehicles
20171001044,3
20171001051,46
20171001052,21
20171001053,71
20171001054,3
20171001061,48
20171001062,21
20171001063,71
20171001064,3
20171001071,54
20171001072,23
20171001073,73
20171001074,4
20171001081,66
20171001082,26
20171001083,75
20171001084,7
20171001091,83
20171001092,29
20171001093,79
20171001094,11
20171001101,101
20171001102,32
20171001103,82
20171001104,15
20171001111,116
20171001112,37
20171001113,84
20171001114,19
20171001121,122
20171001122,41
20171001123,85
20171001124,20
20171001131,118
20171001132,43
20171001133,84
20171001134,20
20171001141,129
20171001142,45
20171001143,84
20171001144,20
20171001151,128
20171001152,45
20171001153,83
20171001154,20
20171001161,128
20171001162,45
20171001163,83
20171001164,20
20171001171,135
20171001172,47
20171001173,84
20171001174,20
20171001181,144
20171001182,49
20171001183,87
20171001184,19
20171001191,148
20171001192,51
20171001193,91
20171001194,19
20171001201,141
20171001202,52
20171001203,91
20171001204,20
20171001211,139
20171001212,52
20171001213,90
20171001214,21
20171001221,137
20171001222,51
20171001223,83
20171001224,20
20171001231,130
20171001232,50
20171001233,80
20171001234,19
20171002001,117
20171002002,48
20171002003,59
20171002004,15
20171002011,106
20171002012,46
20171002013,51
20171002014,11
20171002021,95
20171002022,42
20171002023,58
20171002024,7
20171002031,85
20171002032,39
20171002033,57
20171002034,6
20171002041,80
20171002042,35
20171002043,56
20171002044,6
20171002051,79
20171002052,34
20171002053,56
20171002054,6
20171002061,83
20171002062,34
20171002063,56
20171002064,7
20171002071,92
20171002072,37
20171002073,58
20171002074,8
20171002081,105
20171002082,41
20171002083,61
20171002084,11
20171002091,124
20171002092,45
20171002093,65
20171002094,15
20171002101,147
20171002102,49
20171002103,68
20171002104,20
20171002111,162
20171002112,54
20171002113,70
20171002114,24
20171002121,167
20171002122,58
20171002123,71
20171002124,26
20171002131,161
20171002132,60
20171002133,71
20171002134,26
20171002141,174
20171002142,63
20171002143,70
20171002144,26
20171002151,171
20171002152,64
20171002153,70
20171002154,26
20171002161,171
20171002162,64
20171002163,70
20171002164,26
20171002171,179
20171002172,65
20171002173,70
20171002174,26
20171002181,189
20171002182,67
20171002183,72
20171002184,25
20171002191,192
20171002192,69
20171002193,73
20171002194,25
20171002201,177
20171002202,69
20171002203,74
20171002204,26
20171002211,174
20171002212,69
20171002213,74
20171002214,27
20171002221,170
20171002222,67
20171002223,69
20171002224,26
20171002231,162
20171002232,65
20171002233,66
20171002234,25
20171003001,149
20171003002,63
20171003003,61
20171003004,21
20171003011,136
20171003012,60
20171003013,52
20171003014,17
20171003021,123
20171003022,55
20171003023,60
20171003024,13
20171003031,112
20171003032,51
20171003033,58
20171003034,11
20171003041,104
20171003042,47
20171003043,57
20171003044,11
20171003051,101
20171003052,44
20171003053,57
20171003054,11
20171003061,103
20171003062,45
20171003063,58
20171003064,11
20171003071,109
20171003072,46
20171003073,59
20171003074,12
20171003081,120
20171003082,49
20171003083,62
20171003084,14
20171003091,137
20171003092,53
20171003093,65
20171003094,18
20171003101,155
20171003102,56
20171003103,69
20171003104,23
20171003111,168
20171003112,61
20171003113,71
20171003114,27
20171003121,173
20171003122,64
20171003123,71
20171003124,28
20171003131,165
20171003132,65
20171003133,71
20171003134,28
20171003141,177
20171003142,68
20171003143,71
20171003144,27
20171003151,173
20171003152,68
20171003153,70
20171003154,27
20171003161,171
20171003162,67
20171003163,70
20171003164,27
20171003171,176
20171003172,68
20171003173,70
20171003174,27
20171003181,183
20171003182,70
20171003183,72
20171003184,26
20171003191,185
20171003192,71
20171003193,73
20171003194,25
20171003201,175
20171003202,71
20171003203,73
20171003204,26
20171003211,171
20171003212,70
20171003213,74
20171003214,26
20171003221,166
20171003222,68
20171003223,68
20171003224,26
20171003231,158
20171003232,66
20171003233,65
20171003234,24
20171004001,143
20171004002,63
20171004003,60
20171004004,20
20171004011,130
20171004012,60
20171004013,51
20171004014,16
20171004021,116
20171004022,55
20171004023,59
20171004024,12
20171004031,105
20171004032,50
20171004033,57
20171004034,10
20171004041,97
20171004042,46
20171004043,56
20171004044,10
20171004051,94
20171004052,44
20171004053,56
20171004054,9
20171004061,96
20171004062,44
20171004063,57
20171004064,10
20171004071,102
20171004072,46
20171004073,58
20171004074,11
20171004081,114
20171004082,48
20171004083,61
20171004084,13
20171004091,131
20171004092,52
20171004093,65
20171004094,18
20171004101,150
20171004102,56
20171004103,68
20171004104,22
20171004111,163
20171004112,60
20171004113,70
20171004114,26
20171004121,168
20171004122,63
20171004123,71
20171004124,28
20171004131,161
20171004132,64
20171004133,71
20171004134,28
20171004141,174
20171004142,67
20171004143,70
20171004144,27
20171004151,170
20171004152,67
20171004153,70
20171004154,27
20171004161,168
20171004162,67
20171004163,70
20171004164,27
20171004171,174
20171004172,68
20171004173,70
20171004174,27
20171004181,182
20171004182,69
20171004183,72
20171004184,26
20171004191,184
20171004192,70
20171004193,73
20171004194,26
20171004201,175
20171004202,71
20171004203,74
20171004204,26
20171004211,171
20171004212,69
20171004213,74
20171004214,27
20171004221,167
20171004222,68
20171004223,69
20171004224,27
20171004231,159
20171004232,66
20171004233,67
20171004234,25
20171005001,144
20171005002,63
20171005003,61
20171005004,21
20171005011,131
20171005012,59
20171005013,53
20171005014,17
20171005021,117
20171005022,55
20171005023,60
20171005024,13
20171005031,106
20171005032,50
20171005033,59
20171005034,11
20171005041,99
20171005042,46
20171005043,58
20171005044,11
20171005051,96
20171005052,43
20171005053,58
20171005054,11
20171005061,98
20171005062,43
20171005063,59
20171005064,11
20171005071,104
20171005072,45
20171005073,60
20171005074,12
20171005081,115
20171005082,48
20171005083,63
20171005084,15
20171005091,132
20171005092,51
20171005093,67
20171005094,19
20171005101,151
20171005102,55
20171005103,70
20171005104,23
20171005111,165
20171005112,60
20171005113,73
20171005114,27
20171005121,169
20171005122,63
20171005123,73
20171005124,29
20171005131,162
20171005132,64
20171005133,73
20171005134,28
20171005141,174
20171005142,66
20171005143,73
20171005144,28
20171005151,170
20171005152,67
20171005153,72
20171005154,27
20171005161,168
20171005162,66
20171005163,72
20171005164,27
20171005171,174
20171005172,67
20171005173,72
20171005174,27
20171005181,181
20171005182,68
20171005183,75
20171005184,26
20171005191,183
20171005192,69
20171005193,76
20171005194,26
20171005201,173
20171005202,70
20171005203,76
20171005204,26
20171005211,170
20171005212,68
20171005213,76
20171005214,26
20171005221,165
20171005222,67
20171005223,70
20171005224,26
20171005231,156
20171005232,64
20171005233,68
20171005234,24
20171006001,141
20171006002,62
20171006003,62
20171006004,20
20171006011,127
20171006012,58
20171006013,53
20171006014,16
20171006021,113
20171006022,54
20171006023,60
20171006024,12
20171006031,102
20171006032,49
20171006033,58
20171006034,10
20171006041,94
20171006042,44
20171006043,57
20171006044,9
20171006051,91
20171006052,42
20171006053,57
20171006054,9
20171006061,92
20171006062,42
20171006063,58
20171006064,9
20171006071,98
20171006072,43
20171006073,59
20171006074,10
20171006081,109
20171006082,46
20171006083,62
20171006084,13
20171006091,125
20171006092,49
20171006093,66
20171006094,17
20171006101,144
20171006102,52
20171006103,69
20171006104,21
20171006111,157
20171006112,57
20171006113,71
20171006114,25
20171006121,161
20171006122,60
20171006123,72
20171006124,26
20171006131,153
20171006132,60
20171006133,71
20171006134,26
20171006141,165
20171006142,63
20171006143,70
20171006144,26
20171006151,160
20171006152,62
20171006153,70
20171006154,25
20171006161,157
20171006162,61
20171006163,70
20171006164,25
20171006171,162
20171006172,62
20171006173,71
20171006174,25
20171006181,168
20171006182,63
20171006183,74
20171006184,24
20171006191,170
20171006192,64
20171006193,77
20171006194,24
20171006201,159
20171006202,63
20171006203,77
20171006204,24
20171006211,155
20171006212,62
20171006213,76
20171006214,25
20171006221,149
20171006222,59
20171006223,69
20171006224,24
20171006231,139
20171006232,57
20171006233,67
20171006234,22
20171007001,124
20171007002,54
20171007003,75
20171007004,18
20171007011,109
20171007012,50
20171007013,69
20171007014,14
20171007021,94
20171007022,45
20171007023,76
20171007024,10
20171007031,81
20171007032,40
20171007033,75
20171007034,8
20171007041,72
20171007042,35
20171007043,74
20171007044,7
20171007051,67
20171007052,32
20171007053,74
20171007054,7
20171007061,68
20171007062,31
20171007063,74
20171007064,7
20171007071,73
20171007072,32
20171007073,76
20171007074,8
20171007081,83
20171007082,34
20171007083,78
20171007084,11
20171007091,98
20171007092,37
20171007093,82
20171007094,15
20171007101,114
20171007102,40
20171007103,86
20171007104,19
20171007111,126
20171007112,44
20171007113,88
20171007114,23
20171007121,130
20171007122,47
20171007123,88
20171007124,24
20171007131,123
20171007132,47
20171007133,88
20171007134,24
20171007141,132
20171007142,49
20171007143,87
20171007144,23
20171007151,128
20171007152,49
20171007153,87
20171007154,23
20171007161,125
20171007162,47
20171007163,87
20171007164,23
20171007171,129
20171007172,48
20171007173,88
20171007174,22
20171007181,135
20171007182,49
20171007183,91
20171007184,21
20171007191,137
20171007192,50
20171007193,94
20171007194,21
20171007201,127
20171007202,50
20171007203,95
20171007204,21
20171007211,123
20171007212,48
20171007213,92
20171007214,21
20171007221,117
20171007222,46
20171007223,86
20171007224,21
20171007231,108
20171007232,44
20171007233,83
20171007234,18
20171008001,93
20171008002,42
20171008003,73
20171008004,14
20171008011,79
20171008012,38
20171008013,69
20171008014,10
20171008021,65
20171008022,34
20171008023,74
20171008024,6
20171008031,54
20171008032,29
20171008033,73
20171008034,4
20171008041,46
20171008042,25
20171008043,72
20171008044,3
20171008051,43
20171008052,23
20171008053,72
20171008054,3
20171008061,46
20171008062,23
20171008063,72
20171008064,3
20171008071,52
20171008072,25
20171008073,74
20171008074,4
20171008081,64
20171008082,28
20171008083,76
20171008084,6
20171008091,82
20171008092,31
20171008093,80
20171008094,10
20171008101,100
20171008102,35
20171008103,83
20171008104,15
20171008111,115
20171008112,40
20171008113,85
20171008114,18
20171008121,121
20171008122,43
20171008123,86
20171008124,20
20171008131,117
20171008132,45
20171008133,85
20171008134,19
20171008141,128
20171008142,47
20171008143,85
20171008144,19
20171008151,127
20171008152,48
20171008153,84
20171008154,19
20171008161,127
20171008162,48
20171008163,84
20171008164,19
20171008171,134
20171008172,50
20171008173,85
20171008174,18
20171008181,143
20171008182,52
20171008183,88
20171008184,18
20171008191,148
20171008192,54
20171008193,92
20171008194,17
20171008201,140
20171008202,55
20171008203,92
20171008204,18
20171008211,139
20171008212,55
20171008213,91
20171008214,19
20171008221,136
20171008222,54
20171008223,83
20171008224,18
20171008231,130
20171008232,52
20171008233,81
20171008234,16
20171009001,117
20171009002,51
20171009003,60
20171009004,12
20171009011,105
20171009012,48
20171009013,52
20171009014,8
20171009021,93
20171009022,45
20171009023,59
20171009024,4
20171009031,84
20171009032,41
20171009033,58
20171009034,3
20171009041,79
20171009042,38
20171009043,57
20171009044,2
20171009051,78
20171009052,36
20171009053,57
20171009054,2
20171009061,82
20171009062,37
20171009063,57
20171009064,3
20171009071,91
20171009072,39
20171009073,59
20171009074,4
20171009081,104
20171009082,43
20171009083,62
20171009084,7
20171009091,124
20171009092,47
20171009093,66
20171009094,11
20171009101,146
20171009102,52
20171009103,69
20171009104,16
20171009111,162
20171009112,57
20171009113,71
20171009114,20
20171009121,168
20171009122,61
20171009123,72
20171009124,22
20171009131,161
20171009132,63
20171009133,72
20171009134,22
20171009141,175
20171009142,66
20171009143,71
20171009144,22
20171009151,171
20171009152,67
20171009153,71
20171009154,21
20171009161,171
20171009162,67
20171009163,71
20171009164,21
20171009171,179
20171009172,68
20171009173,71
20171009174,21
20171009181,189
20171009182,70
20171009183,73
20171009184,21
20171009191,192
20171009192,72
20171009193,74
20171009194,21
20171009201,177
20171009202,72
20171009203,74
20171009204,21
20171009211,174
20171009212,72
20171009213,75
20171009214,22
20171009221,170
20171009222,70
20171009223,70
20171009224,21
20171009231,162
20171009232,68
20171009233,67
20171009234,19
20171010001,149
20171010002,66
20171010003,62
20171010004,15
20171010011,136
20171010012,62
20171010013,53
20171010014,11
20171010021,122
20171010022,58
20171010023,60
20171010024,7
20171010031,111
20171010032,53
20171010033,59
20171010034,5
20171010041,104
20171010042,49
20171010043,58
20171010044,4
20171010051,101
20171010052,47
20171010053,58
20171010054,4
20171010061,102
20171010062,47
20171010063,59
20171010064,4
20171010071,109
20171010072,49
20171010073,60
20171010074,5
20171010081,120
20171010082,52
20171010083,62
20171010084,7
20171010091,137
20171010092,55
20171010093,66
20171010094,12
20171010101,156
20171010102,59
20171010103,69
20171010104,16
20171010111,169
20171010112,64
20171010113,72
20171010114,20
20171010121,174
20171010122,67
20171010123,72
20171010124,21
20171010131,166
20171010132,68
20171010133,72
20171010134,21
20171010141,178
20171010142,70
20171010143,71
20171010144,20
20171010151,173
20171010152,71
20171010153,71
20171010154,20
20171010161,172
20171010162,70
20171010163,71
20171010164,19
20171010171,177
20171010172,71
20171010173,71
20171010174,19
20171010181,184
20171010182,72
20171010183,72
20171010184,18
20171010191,186
20171010192,74
20171010193,74
20171010194,18
20171010201,176
20171010202,74
20171010203,74
20171010204,18
20171010211,172
20171010212,73
20171010213,74
20171010214,18
20171010221,167
20171010222,71
20171010223,69
20171010224,18
20171010231,159
20171010232,69
20171010233,66
20171010234,16
20171011001,144
20171011002,66
20171011003,60
20171011004,11
20171011011,130
20171011012,62
20171011013,52
20171011014,7
20171011021,116
20171011022,58
20171011023,59
20171011024,3
20171011031,104
20171011032,53
20171011033,58
20171011034,1
20171011041,97
20171011042,49
20171011043,57
20171011044,0
20171011051,94
20171011052,46
20171011053,57
20171011054,0
20171011061,96
20171011062,46
20171011063,57
20171011064,0
20171011071,102
20171011072,48
20171011073,59
20171011074,1
20171011081,114
20171011082,51
20171011083,61
20171011084,3
20171011091,131
20171011092,54
20171011093,65
20171011094,8
20171011101,150
20171011102,58
20171011103,69
20171011104,12
20171011111,164
20171011112,63
20171011113,71
20171011114,16
20171011121,169
20171011122,66
20171011123,71
20171011124,18
20171011131,162
20171011132,67
20171011133,71
20171011134,18
20171011141,175
20171011142,70
20171011143,71
20171011144,17
20171011151,171
20171011152,70
20171011153,70
20171011154,17
20171011161,170
20171011162,69
20171011163,71
20171011164,17
20171011171,175
20171011172,70
20171011173,70
20171011174,16
20171011181,183
20171011182,72
20171011183,73
20171011184,16
20171011191,186
20171011192,73
20171011193,74
20171011194,15
20171011201,176
20171011202,73
20171011203,74
20171011204,15
20171011211,173
20171011212,72
20171011213,75
20171011214,16
20171011221,168
20171011222,70
20171011223,70
20171011224,16
20171011231,160
20171011232,68
20171011233,67
20171011234,14
20171012001,145
20171012002,65
20171012003,62
20171012004,10
20171012011,132
20171012012,62
20171012013,53
20171012014,5
20171012021,118
20171012022,57
20171012023,61
20171012024,1
20171012031,107
20171012032,52
20171012033,60
20171012034,-1
20171012041,99
20171012042,48
20171012043,59
20171012044,-1
20171012051,96
20171012052,46
20171012053,59
20171012054,-2
20171012061,98
20171012062,46
20171012063,59
20171012064,-2
20171012071,104
20171012072,48
20171012073,61
20171012074,-1
20171012081,116
20171012082,50
20171012083,63
20171012084,2
20171012091,133
20171012092,54
20171012093,67
20171012094,6
20171012101,152
20171012102,58
20171012103,71
20171012104,11
20171012111,166
20171012112,62
20171012113,73
20171012114,14
20171012121,171
20171012122,66
20171012123,73
20171012124,16
20171012131,164
20171012132,67
20171012133,73
20171012134,16
20171012141,176
20171012142,69
20171012143,73
20171012144,15
20171012151,172
20171012152,69
20171012153,72
20171012154,14
20171012161,170
20171012162,68
20171012163,73
20171012164,14
20171012171,175
20171012172,69
20171012173,72
20171012174,14
20171012181,183
20171012182,71
20171012183,75
20171012184,13
20171012191,185
20171012192,72
20171012193,76
20171012194,12
20171012201,175
20171012202,72
20171012203,77
20171012204,12
20171012211,172
20171012212,71
20171012213,76
20171012214,13
20171012221,167
20171012222,69
20171012223,71
20171012224,12
20171012231,158
20171012232,67
20171012233,68
20171012234,10
20171013001,143
20171013002,64
20171013003,62
20171013004,6
20171013011,129
20171013012,61
20171013013,53
20171013014,1
20171013021,115
20171013022,56
20171013023,60
20171013024,-3
20171013031,103
20171013032,51
20171013033,59
20171013034,-5
20171013041,95
20171013042,47
20171013043,58
20171013044,-6
20171013051,92
20171013052,44
20171013053,57
20171013054,-6
20171013061,93
20171013062,44
20171013063,58
20171013064,-6
20171013071,99
20171013072,45
20171013073,59
20171013074,-5
20171013081,110
20171013082,48
20171013083,62
20171013084,-3
20171013091,127
20171013092,51
20171013093,66
20171013094,1
20171013101,145
20171013102,55
20171013103,69
20171013104,6
20171013111,159
20171013112,59
20171013113,71
20171013114,10
20171013121,163
20171013122,62
20171013123,72
20171013124,11
20171013131,155
20171013132,63
20171013133,71
20171013134,11
20171013141,167
20171013142,65
20171013143,70
20171013144,10
20171013151,162
20171013152,65
20171013153,70
20171013154,10
20171013161,159
20171013162,64
20171013163,70
20171013164,9
20171013171,164
20171013172,64
20171013173,71
20171013174,9
20171013181,170
20171013182,65
20171013183,74
20171013184,8
20171013191,172
20171013192,66
20171013193,77
20171013194,8
20171013201,161
20171013202,66
20171013203,77
20171013204,8
20171013211,157
20171013212,64
20171013213,76
20171013214,8
20171013221,151
20171013222,62
20171013223,69
20171013224,8
20171013231,141
20171013232,59
20171013233,67
20171013234,5
20171014001,125
20171014002,56
20171014003,75
20171014004,1
20171014011,110
20171014012,52
20171014013,69
20171014014,-3
20171014021,95
20171014022,47
20171014023,76
20171014024,-7
20171014031,82
20171014032,42
20171014033,75
20171014034,-9
20171014041,73
20171014042,37
20171014043,74
20171014044,-10
20171014051,69
20171014052,34
20171014053,74
20171014054,-10
20171014061,69
20171014062,33
20171014063,74
20171014064,-10
20171014071,74
20171014072,34
20171014073,76
20171014074,-10
20171014081,84
20171014082,36
20171014083,78
20171014084,-7
20171014091,100
20171014092,39
20171014093,82
20171014094,-3
20171014101,116
20171014102,42
20171014103,86
20171014104,2
20171014111,128
20171014112,46
20171014113,88
20171014114,5
20171014121,132
20171014122,49
20171014123,88
20171014124,7
20171014131,126
20171014132,49
20171014133,88
20171014134,6
20171014141,134
20171014142,51
20171014143,87
20171014144,5
20171014151,130
20171014152,51
20171014153,87
20171014154,5
20171014161,127
20171014162,50
20171014163,87
20171014164,4
20171014171,131
20171014172,50
20171014173,87
20171014174,4
20171014181,138
20171014182,51
20171014183,91
20171014184,3
20171014191,139
20171014192,52
20171014193,94
20171014194,2
20171014201,129
20171014202,52
20171014203,95
20171014204,2
20171014211,125
20171014212,51
20171014213,92
20171014214,3
20171014221,119
20171014222,49
20171014223,85
20171014224,2
20171014231,110
20171014232,46
20171014233,83
20171014234,0
20171015001,95
20171015002,44
20171015003,73
20171015004,-5
20171015011,81
20171015012,40
20171015013,68
20171015014,-9
20171015021,67
20171015022,36
20171015023,74
20171015024,-14
20171015031,55
20171015032,31
20171015033,73
20171015034,-16
20171015041,47
20171015042,27
20171015043,72
20171015044,-17
20171015051,45
20171015052,24
20171015053,71
20171015054,-17
20171015061,47
20171015062,24
20171015063,72
20171015064,-17
20171015071,53
20171015072,26
20171015073,73
20171015074,-16
20171015081,66
20171015082,30
20171015083,76
20171015084,-14
20171015091,84
20171015092,33
20171015093,80
20171015094,-10
20171015101,102
20171015102,37
20171015103,83
20171015104,-5
20171015111,117
20171015112,42
20171015113,85
20171015114,-1
20171015121,124
20171015122,45
20171015123,85
20171015124,0
20171015131,120
20171015132,47
20171015133,85
20171015134,0
20171015141,131
20171015142,49
20171015143,84
20171015144,-1
20171015151,129
20171015152,50
20171015153,84
20171015154,-1
20171015161,130
20171015162,50
20171015163,84
20171015164,-1
20171015171,137
20171015172,52
20171015173,85
20171015174,-2
20171015181,146
20171015182,54
20171015183,88
20171015184,-2
20171015191,151
20171015192,56
20171015193,91
20171015194,-3
20171015201,143
20171015202,57
20171015203,92
20171015204,-3
20171015211,142
20171015212,57
20171015213,90
20171015214,-2
20171015221,139
20171015222,56
20171015223,83
20171015224,-2
20171015231,133
20171015232,55
20171015233,80
20171015234,-4
20171016001,119
20171016002,53
20171016003,60
20171016004,-8
20171016011,108
20171016012,51
20171016013,51
20171016014,-13
20171016021,96
20171016022,47
20171016023,59
20171016024,-17
20171016031,87
20171016032,43
20171016033,57
20171016034,-19
20171016041,81
20171016042,39
20171016043,56
20171016044,-19
20171016051,80
20171016052,38
20171016053,56
20171016054,-19
20171016061,84
20171016062,39
20171016063,57
20171016064,-18
20171016071,93
20171016072,41
20171016073,58
20171016074,-17
20171016081,107
20171016082,45
20171016083,61
20171016084,-15
20171016091,127
20171016092,49
20171016093,65
20171016094,-10
20171016101,150
20171016102,54
20171016103,68
20171016104,-5
20171016111,165
20171016112,59
20171016113,71
20171016114,-1
20171016121,172
20171016122,63
20171016123,71
20171016124,1
20171016131,165
20171016132,65
20171016133,71
20171016134,1
20171016141,178
20171016142,68
20171016143,71
20171016144,1
20171016151,175
20171016152,69
20171016153,70
20171016154,0
20171016161,175
20171016162,69
20171016163,70
20171016164,0
20171016171,183
20171016172,70
20171016173,70
20171016174,0
20171016181,193
20171016182,72
20171016183,72
20171016184,0
20171016191,196
20171016192,74
20171016193,73
20171016194,-1
20171016201,181
20171016202,75
20171016203,74
20171016204,0
20171016211,179
20171016212,74
20171016213,74
20171016214,0
20171016221,174
20171016222,73
20171016223,69
20171016224,0
20171016231,166
20171016232,71
20171016233,66
20171016234,-2
20171017001,153
20171017002,68
20171017003,61
20171017004,-7
20171017011,140
20171017012,65
20171017013,53
20171017014,-11
20171017021,126
20171017022,60
20171017023,60
20171017024,-15
20171017031,114
20171017032,56
20171017033,58
20171017034,-17
20171017041,107
20171017042,51
20171017043,57
20171017044,-18
20171017051,104
20171017052,49
20171017053,57
20171017054,-18
20171017061,106
20171017062,49
20171017063,58
20171017064,-18
20171017071,112
20171017072,51
20171017073,59
20171017074,-17
20171017081,124
20171017082,54
20171017083,62
20171017084,-15
20171017091,141
20171017092,57
20171017093,65
20171017094,-10
20171017101,160
20171017102,61
20171017103,69
20171017104,-6
20171017111,173
20171017112,66
20171017113,71
20171017114,-2
20171017121,178
20171017122,69
20171017123,71
20171017124,0
20171017131,171
20171017132,70
20171017133,71
20171017134,-1
20171017141,182
20171017142,73
20171017143,70
20171017144,-2
20171017151,178
20171017152,73
20171017153,70
20171017154,-2
20171017161,176
20171017162,72
20171017163,70
20171017164,-2
20171017171,181
20171017172,73
20171017173,70
20171017174,-3
20171017181,188
20171017182,75
20171017183,72
20171017184,-4
20171017191,191
20171017192,76
20171017193,73
20171017194,-4
20171017201,180
20171017202,76
20171017203,73
20171017204,-4
20171017211,177
20171017212,75
20171017213,73
20171017214,-4
20171017221,172
20171017222,73
20171017223,68
20171017224,-4
20171017231,163
20171017232,71
20171017233,65
20171017234,-7
20171018001,148
20171018002,68
20171018003,60
20171018004,-11
20171018011,134
20171018012,65
20171018013,51
20171018014,-16
20171018021,120
20171018022,60
20171018023,58
20171018024,-20
20171018031,108
20171018032,55
20171018033,57
20171018034,-22
20171018041,100
20171018042,51
20171018043,56
20171018044,-23
20171018051,97
20171018052,48
20171018053,56
20171018054,-23
20171018061,99
20171018062,48
20171018063,56
20171018064,-23
20171018071,106
20171018072,50
20171018073,58
20171018074,-22
20171018081,118
20171018082,53
20171018083,60
20171018084,-19
20171018091,135
20171018092,56
20171018093,64
20171018094,-15
20171018101,155
20171018102,60
20171018103,67
20171018104,-10
20171018111,169
20171018112,65
20171018113,70
20171018114,-6
20171018121,174
20171018122,68
20171018123,70
20171018124,-4
20171018131,167
20171018132,69
20171018133,70
20171018134,-5
20171018141,179
20171018142,72
20171018143,70
20171018144,-5
20171018151,175
20171018152,72
20171018153,69
20171018154,-5
20171018161,174
20171018162,72
20171018163,69
20171018164,-6
20171018171,180
20171018172,73
20171018173,69
20171018174,-6
20171018181,188
20171018182,74
20171018183,71
20171018184,-7
20171018191,190
20171018192,76
20171018193,73
20171018194,-7
20171018201,181
20171018202,76
20171018203,73
20171018204,-7
20171018211,178
20171018212,75
20171018213,74
20171018214,-6
20171018221,173
20171018222,73
20171018223,68
20171018224,-6
20171018231,165
20171018232,71
20171018233,66
20171018234,-8
20171019001,150
20171019002,68
20171019003,60
20171019004,-13
20171019011,136
20171019012,64
20171019013,52
20171019014,-17
20171019021,122
20171019022,59
20171019023,59
20171019024,-22
20171019031,111
20171019032,54
20171019033,58
20171019034,-24
20171019041,103
20171019042,50
20171019043,58
20171019044,-24
20171019051,100
20171019052,48
20171019053,57
20171019054,-24
20171019061,102
20171019062,48
20171019063,58
20171019064,-24
20171019071,108
20171019072,49
20171019073,60
20171019074,-23
20171019081,120
20171019082,52
20171019083,62
20171019084,-21
20171019091,138
20171019092,56
20171019093,66
20171019094,-16
20171019101,157
20171019102,60
20171019103,69
20171019104,-11
20171019111,171
20171019112,64
20171019113,72
20171019114,-8
20171019121,176
20171019122,68
20171019123,72
20171019124,-6
20171019131,169
20171019132,69
20171019133,72
20171019134,-6
20171019141,181
20171019142,71
20171019143,72
20171019144,-7
20171019151,177
20171019152,71
20171019153,71
20171019154,-8
20171019161,175
20171019162,71
20171019163,71
20171019164,-8
20171019171,180
20171019172,72
20171019173,71
20171019174,-8
20171019181,188
20171019182,73
20171019183,74
20171019184,-9
20171019191,190
20171019192,75
20171019193,75
20171019194,-10
20171019201,180
20171019202,75
20171019203,75
20171019204,-10
20171019211,177
20171019212,73
20171019213,75
20171019214,-9
20171019221,172
20171019222,71
20171019223,69
20171019224,-10
20171019231,163
20171019232,69
20171019233,66
20171019234,-12
20171020001,148
20171020002,66
20171020003,61
20171020004,-16
20171020011,133
20171020012,63
20171020013,52
20171020014,-21
20171020021,119
20171020022,58
20171020023,58
20171020024,-25
20171020031,107
20171020032,53
20171020033,57
20171020034,-27
20171020041,99
20171020042,48
20171020043,56
20171020044,-28
20171020051,96
20171020052,46
20171020053,56
20171020054,-28
20171020061,97
20171020062,45
20171020063,57
20171020064,-28
20171020071,103
20171020072,47
20171020073,58
20171020074,-27
20171020081,115
20171020082,50
20171020083,60
20171020084,-25
20171020091,132
20171020092,53
20171020093,64
20171020094,-21
20171020101,150
20171020102,57
20171020103,68
20171020104,-16
20171020111,164
20171020112,61
20171020113,70
20171020114,-12
20171020121,168
20171020122,64
20171020123,70
20171020124,-10
20171020131,160
20171020132,65
20171020133,69
20171020134,-11
20171020141,172
20171020142,67
20171020143,69
20171020144,-11
20171020151,167
20171020152,67
20171020153,68
20171020154,-12
20171020161,164
20171020162,66
20171020163,69
20171020164,-12
20171020171,169
20171020172,66
20171020173,69
20171020174,-12
20171020181,176
20171020182,67
20171020183,73
20171020184,-13
20171020191,177
20171020192,68
20171020193,75
20171020194,-14
20171020201,166
20171020202,68
20171020203,75
20171020204,-13
20171020211,162
20171020212,66
20171020213,74
20171020214,-13
20171020221,156
20171020222,64
20171020223,68
20171020224,-13
20171020231,146
20171020232,61
20171020233,65
20171020234,-15
20171021001,130
20171021002,58
20171021003,74
20171021004,-20
20171021011,115
20171021012,54
20171021013,68
20171021014,-24
20171021021,99
20171021022,49
20171021023,74
20171021024,-29
20171021031,86
20171021032,43
20171021033,73
20171021034,-31
20171021041,77
20171021042,38
20171021043,72
20171021044,-31
20171021051,72
20171021052,35
20171021053,72
20171021054,-32
20171021061,73
20171021062,35
20171021063,73
20171021064,-31
20171021071,78
20171021072,36
20171021073,74
20171021074,-31
20171021081,88
20171021082,38
20171021083,77
20171021084,-28
20171021091,104
20171021092,41
20171021093,81
20171021094,-24
20171021101,120
20171021102,44
20171021103,84
20171021104,-19
20171021111,133
20171021112,48
20171021113,86
20171021114,-15
20171021121,137
20171021122,50
20171021123,86
20171021124,-14
20171021131,131
20171021132,51
20171021133,86
20171021134,-14
20171021141,139
20171021142,53
20171021143,85
20171021144,-15
20171021151,134
20171021152,53
20171021153,85
20171021154,-15
20171021161,132
20171021162,51
20171021163,85
20171021164,-15
20171021171,136
20171021172,52
20171021173,86
20171021174,-16
20171021181,143
